id,fecha,cantidad,tipoTrans,cuentaOrigen,cuentaDestino,dateCreated,lastUpdated
181077,2021-11-13,508870.81901047885,DpqLNw37,HWPUqv5AmzvQ2sE36Mvu,kbIdVbt94xnScTVLWLqLOF5jlEY6ZVHvu1fppdNDgJuQR5r69dLdVxa0qSzdL9VeFKImGrFrnAuAwEM7NXwu9AwOXPhKKtemA5WNYqPn1wyRSMgj0XyAqzVDrVRUe5rh8up8Hv4tBeRaena2VVTQ4qtX71kQLfRHzMsSxMpp5RxPmhHiMjeDUwB3KovR5IDXwIg2bt35VAyXwMSiBBpRfvn,2023-07-08 09:15:37.834278,2021-09-23 02:18:31.239080
398787,2022-05-11,779641.751396346,b7s8kRY,Tzn2M1mblgo5K1dw8Q2NVUrfwt973Qsjptk7b6H9toLOk1lRDqyidrpuojqcgl8x9BtjbPakkZr9ZzvoJKdz4WWHt2gcYxfWX5d2Qh8v838ljJqJJVD56Nysapj0aEYSYHB9MbP2QZH1KbVYaPXonVek8mlV34rOq1yYVuxRx4kpWVEb4502Qcc4ugByyNmalW6uIHFGHZ1yiDck5kaQrQOKCUQhfhbmv4t8RO9ksgEvidM2ptVd2cJG,UZTQJAAeM0Zmu3fNurg0WgNAdgWQH3Iq3AWfDQRe6n6quK5EAEYHyw9LrFzY3oSeV4xEY1L4BYobnVtgECbVhIjK8KeCKWPDfuJFeL7vXr9e9nOCx3t,2019-07-11 00:03:23.166053,2022-11-26 07:30:19.003172
565551,2021-02-07,344988.9881452882,FrF,I1iuDw81eON9nlMRb12cub0N7NCdNXif1ihb4dxi9kzDu0SSILk5L6rzvwwaQ3rjqDXmBqJDVGgnGdikidLBxvMHkVIFbfe5MLoJWRyhFXIEaBDRaqcFh2W26GUtcpH22Sl9jTvJ6vYxvApz5JpAx3GVEUxcHrHNcQsIq3KPuCGpxQDrXVNDJgyuNdbEVMS5XWjgqMNtmvQQsDw7vHKrvb8e5eTCorte3DRnimRHYS6HnBuQsYhq,qfrClkrtrNTwvdmC3Wa2ymBxuwmw7wWSJPuLyOBrrDNfTZpxzi2nuK51qZVwtmDBkpIHuCyspp2Cl8CZB0I2oVqDxsWYhG6pQd5zpMZ7XEPMcsNB2mrR88lJ0kRnt1M7y83tSE3W2bXsM9fcKTkRyj9ovBnTj8bz9,2021-08-19 08:27:58.090349,2019-03-06 09:22:26.765431
965513,2023-09-29,870707.7881382622,kcjH,AYJTJtNMOj42GfRPIcWI3q4gczZVGbZrGBBkzupUkccKSirEKR2Yge3HG2OD1KTVHYcClQAUAWK8YqTl6pSesGPhd8DzbXZPVbSvLqNaYdKe5DhCyTodtycaGRxk7w3IKCuiDua6TQX0xbwIY1oPQI,KE4BSBbk4aWO87cpbM71ZJhXAeH1ZeYFPycTPTYYLqeY5RuyFFToqSURXvGqvqhrAf0bwKDWcuE4b2NFRUtwc1IiZbqK71NPU0Om9ebZIyVFvMH7lN40DRTxXjoZoVkc4YxE4qnXoapMC4sJVINooIcvOHUQUmdAuKoOUfRK2VQeFecvIPJg7P2O0hRgV1pqOOkUcEhuFRMmGBmcdWh,2020-04-05 02:25:55.554463,2020-08-13 15:32:28.572596
140622,2021-04-06,57888.69603697469,AEv,Jfn9dMHjhvOgOrYBtAQFp0K7RfAllESlo9PxOeOHB2ZuwZt8fV4YyejmPBSvAM4d5we013R2YtA4oIXu9GKE1ii0znNEpnRRORJOc0mAoEVDwtVzfMuPnS7VwPdL6Q0AjA73kJ1uBn1qCWtuH9JpDucrbf9OFMf6Nzg4hui4eZ58pyKUhJfv6FvSHUsGnCJKjxWulShqcTmrY56X,cjP6Z8P1153QKyB8tLb6IPVC1RKEKgiHKFkt17lgpUVUGN9vC00PG9MF1gwO1hUFtamEQRalGmkIzfMfoijT4Xl20CACH7IK9jM1xsmmmynaVt124CRhpLuwyHCzCRlQ5weMxQOodLaDVWK1c9AkSFrb58T6tAhfAnVnIAbgX,2022-12-05 14:18:22.943626,2023-04-11 10:05:18.404487
126322,2021-04-23,704543.125807477,01fbPwsBg,AO9M2gWka6m6aGKalKxVTgzDcmZxrtBoSf90fID6wII,NFNvxjlXfXUy3vBx9YzSQtVNaTFNUGNoni1ZTzepLgcnJzAbl0AaUBvwGXrUa1aU5XdVttfkSK6GiYgoG8v9gfyw3f1AxScqkwxpRDkqanozL4IZxJcwg0U1ES6YxXitw6bAgETYl8Nftypf4W6v7QZlNfCmcbIWq5YpiOMJP2GJ3VGXsZgYecdTt1aivE6BGswSe,2021-04-17 04:37:26.137525,2019-12-18 20:21:05.636424
536974,2019-02-15,266882.0684027667,Xw,tkSotayGCO6B,RAOhnpo5IYJ4ALsw1uVJZVaqq60KLEHmuQpJPp5,2023-05-14 21:44:58.068447,2019-01-07 20:57:11.931835
426093,2020-10-18,910655.2522397741,zNtPR6EUhE,CrIOUpy65axKrXBsuf9DgDGdJKmSZ3wJoz4ryINxHY307TY7daIAcgOcROdodu3L59,qY1YIW6eJJisBhqmG1Icwlp3ieaPvzyaBQtjKJGZbVKcnoTw53HOns0vaPIqrBEaPhCOxvZhoyN8XnafyMf5vY0mqtFLVc2C5Zcm4MiGzZicXj9oQwB1qZzTIA7hn41MJL18pafcUoiIvj2jAN6OzFo4TKzMATFb5raQ6MiBimJwDca,2021-10-09 16:03:47.097101,2020-01-23 21:00:02.836329
690085,2020-04-05,998787.2784377033,tFjGZwbI,PrybWr7wmiBNTdoPsokAljBLxyHsEEQazpEnn43Duf4IPMAjXLZ2ISwhhthQxVPAad3WOAWfaE8WA4K2aCwyfIe7vXtyeQe7C6tdiuYd2vrOPXRuUMzPb8hYjunfwYax1LbI4TKhuesz8MtABp8BMqdpphHFlTqMEqkEKzRGykxNRSzJRKsvE,Pn0ZYyl5PUj8zIxsgpWjOqB5iU5fSDdzsgymOMUNkHElMIs8MRKHHNeb7RQQOU8SN6qYjirjGWZ9WC7EmzWvURdcsWaIowvY5tGNSZNLbXLubVBO38oTFPl0IgnfQtccaQ6T5GhI0e,2019-08-02 00:23:30.783089,2022-07-07 15:40:54.760140
450808,2020-04-07,565550.9512449837,Nf9LU,PSNpJIfnTHrdbG0cVlSwdh4YKUYP2u0mYOG8yvz,UHc8UFG8GRCpRiFDn6uWu7E7P8ybfoaBKFr8XoAXtytNmv9SvJrkXy20VrD2cTCOD1pGJ4GbAoUHPVoisQyyegyoKFhfDCeCHmdXLD1w4IBPsioKlvSGWdTAZAWrXzsZFk4Z79dU2HCrSBvYKIK3wlYXWWxFgi8cWUPQrTThSKwtnM1MfP6OujnryCOx1vRPQcP1bCSyeFXXDqII8rLjkJw,2021-12-26 18:33:59.110046,2021-06-30 17:27:27.194779
356806,2022-07-01,394768.79795260244,7Ep70FdN,b4QVCCHo4CGc7SY5cSj0Mr5MPQAYF8h1wHFvaHHxCskMKTKD3k71hcc3610Xinv2fABgyw9JMXi5IzU3UUh2Oksv2ELnfGPfEqtxy8PlZUfza9M53M3MJVJI1ngLfztSsTiqoKNTVmWTh3YoKPYQ41vSNEWQFz8EPjgCmLtkTx44ld0i8bsE5Vd,qj5UxDxqA07HYBCdNIiKph3vaPkVJxTjFCf9c8XSF5cRHDAcSJX6wockftoW8M8kxXxsehOuPZJCs97Z61LwPtWWz7wgwAFuuFwYrS2kNhkZXvzt3xUo4MJwqXlXuVGyIweOVXISuTjbIz2RR6XT4FbvPRnM0eiuRRchLIB7qPgG60uhgQ8QHPwmLvTUCSudByGVv7cPf6v7PCOMuYQW5e2Q30x3Nt4esaVHR0GX2V2W9MIOJg3sy,2021-10-09 19:41:13.721178,2019-12-19 10:33:07.472179
222341,2020-07-15,507157.04424974514,aAY0hZh0b,EVTQXIcgm5hrgu9bovEE8FoLgKnG8YKSip5ROi7kjOw9jCZeMQP1NlCmhAZyd2,nOvt,2020-11-04 13:14:03.533253,2023-06-25 17:21:03.244969
267217,2022-09-08,712460.3049492867,fa4xM2,BCRgQ2nCTtq3fYEA3dhyE7IwFB9YWAHcVQaOgOnFespLWNSsXiNvGyGLMKRU5nfgxDHuyi4UifqKCibPHNRGzHa5EDwJsTr,7,2019-01-20 20:19:55.549190,2020-10-02 13:45:26.544214
681707,2020-09-05,80025.22945442086,6WKWxXs8c,BO4pO2UGKidgwjTWpWR9oWQS2wP0yBEidLSaMtD3mPUq8xH3g4nsyZ7w3SM7jtmAg7l5tTn7ghUB9D9KjIdybB6EiieLM3U1a,2i5sL94gnR35ltj7DJb9F7NL2xLIvnNCzGlJvI7BFj4XvlqCvqZHIBqecPw6gm5jF7OfFwsXav0vjvEOxjweCoxgbgO4VZsQM8ORRNeSCF6zpOjK6ncFQVSl7U90qgUktANMPDoBVbKfwuVw2XGwX2lCEWoh2ybRWy56biI3JyfDyQ6U1BiIGLOubmEkX5h9FhLOnjrFpVkNOwQQi3SWj,2022-01-11 18:25:38.389177,2019-05-30 15:23:54.194566
708835,2021-09-30,936488.7659548247,GCJA,S623qc4RmlEpLeB3bLjnTEoslTK16,YThDSqbMHN9eDeXVmr0iZvxan1HBt1Fvm4R56vVnGsZwhdnwBQctlCrSIDC1dDwxoEhJIiBw4AxMIxXmyqqeYBxNPNQurneVVe4aGJw74bs6V3ePytfDSE3NeYOCxxzQN6DPrOWPpfvpQINfNX0ft0R,2023-06-16 13:33:43.836321,2019-11-26 18:40:32.051016
260687,2023-01-02,379950.22556999885,Mu7Nhhd,UaJjLCKJRro2Vw0yNQLqqrlneZ9IHe58XCSCuH8vbEFiGFaAsxqdtYyUHTAtEOJBMbbqBz5uEqP7yuShyWIHiaAn06IHZl2dLY0RQHRCayu5ZhIdzW0UA0lOgMnjWE2iDgNCmpQxzO0K9mGfw84SEzmUajdXLn4GFVY2fPhYDx6uMfuGhAvIobBtrX9WX5BZfKl0AFFEMfk2m5z1DuSKO3lXLe29FSyAPeQTBW2,TWuDENoZ4My5FZluKk06KQDcs2CxglYs8dsMXOy2E3aBugvXKmEAEOnefRESiGvZHUfY5FgTBiuGkVR8rAf4sjKfwadeiyvyZfSZlqkb3Qa0ogHL2tQ3sVL08LHl0CpyQEpiQz6ZauTzdc8lEWRZKQ92gAhgMT0YEG6G2l63xRkQJNO8hEfuT5IRZ7,2022-02-10 20:48:29.915353,2021-05-09 04:56:48.252453
273317,2019-10-31,295721.32635271264,m0C4,fAZEc6ZCEzMPvgwn68pt4SIQxePoKqKfAgMkbXC5qF9vtuJp,77olgpeLlvBxaHy7X2Tjy3JGuEcq35KKtcp5XkUTW7Y526Q2Tsv29YenAu0nOpG46rgaYxlZxHxeJ0Iid2B0qMvZbcGE3G4x0MbQGiYzrZApHlAH2t1jsHdB4rLUPsf9XUNDA1FFBm7xeW4QfSH7IhEYVsZz5cZTfATq8,2021-10-18 20:55:20.400663,2022-10-01 05:22:06.524394
321072,2021-11-15,257626.2280008281,2T,0eU19GZ8mDZ4VeNxh23esOWNva5kQCyxyCcltTtLTZbycTvfoRQel0Ao87OIiuFcoNbvIizn0iPSjvdbG01i0b40dccXeDkLuOIpDntBf0O5aSoyrR9Xh3MMI0zCCbA3OLK24Z8YhE2aXjkKhSiOaAffXlch7EyREXKx6vARtUdtaYrn8x9dBN3R1Vln7rALmoe2AXVJo7hfCNedpeE5vmQM5t,NrD08xxDAZVoImDgU3oLiQvEKDol4r59YgF7Hh5JfiiwAYCJpywHz1UxyftA5frSWzSK0PajiWBrm2qSJQSZSmehV55yrF5xDG70jM5S1Q001HA0ricMvrvHH5Fm6UTYjPvg942KjGQKHLgHQh7SWZQuNM1CnFq8ijWi1Dp8BSnpdrtCbhegQ90M3zlaTQV0kFOckv9pfnr0KZQojxd5dhsAJLXMtL99imT8gvgVh55J4Ok89u4i1E,2021-07-14 17:22:52.346716,2021-01-06 05:07:02.810266
634395,2021-01-16,875480.3841021463,NsEN,mNv1cjsFCey,hwYhcsnRehd69yLQVxsFHSTr6Tz4fQQNkyMRzlL8otOhhT3xMm71T9dULFrdG8oBGw,2020-03-21 00:54:31.408397,2021-07-10 20:30:12.782746
976980,2023-01-29,202089.54003788147,pntQJ2jd,CXqEW1nA9SoPIINHPucv1RpMnZFfpXuKomAkwMwCqedX6Lb1AhJQuIK6oCyZ7hVsjAyZBT7IZgTW7MgSKfXQPWbDJYLhRRbP775Sysal0c07R1NSH0F1zeGr5pWN9PGsthNnq37neWzO3VHlm36gOFPEMet4huy0ZhKJPlWm1iGFTfSO8ZM1Ouvzl5RjPZV6vkzqIK4MMcOQOA0f1N8NAnyFAdIPorEkwxs1sQF8a0cGwW,2UD6xqfR675DMDOUgdnMZUagnZSwaG3CQfMrTamOjwCtwXfzD8KiPFSWVeszJIxUlfOvboMXDr6lOnQ6NMBOwcr8wnd5oOjBVzcJQ08LW9iLy5QLWDabHz8jQsY1YyIYoCg10UfA2yh9ACXB3rEBUNwHDPgYKLE9eSSIv8PeNQRbr9vxwnLNVmpiI3sTMYsLYLVe4iM9KxvGuBzLRtOlaLiaXCxsBnmd3qDhk4f,2023-12-01 04:55:52.624180,2022-10-16 08:22:05.662293
559682,2019-01-13,212023.98792463398,a8YUUPWx9,bknoSsd1E0DhFyphmjBlXp9DbZQUV4FhgV0ZM4XdynqcvO8hVckiiSmjl8Vhukr0Kwt3PflPaErt7LeefM4YPf1a0eJAtUGqpBA3hIZwLuPjJAOnDugNJmAKy2ufIw,aTnBTvXAEoVy9RFMV5b93ZqlR1qYGEk907j6dIgmVaX6pHvXUD72iCwTwFXJEVKqpuuO,2019-02-19 02:16:51.578895,2019-12-15 22:00:26.060220
947374,2019-12-09,376925.78389137686,xp60B,X56TsJFIViR5vZtGKVzxlWpbOzCoHaD2hifhSd4kMstvR1RTF,R7XO2RbriZDWFR6Xcidjx4XFvz9lGCMwPOvaaStUIw63LVJAFAEfQdUqro9mfnJAlUcpPhdVcNIbqo4oysmKM2ftf6Ozy9cXjHkQ64nnVBHKrLmlrysGKK1NhuoRWSwX0lm10Pq2NjKSOt6KziQuqzG56L63BQ9zvj1FrwyHJjtQzWX7UwtilHQ7G1KbQwbL7s7jeWT5arSzzvV6QS0ddK2j8AGmWbNM0yaUUlMNfM19sfp3ZA0q4BNDwIjOAfc,2019-09-14 01:36:28.833594,2022-08-17 12:42:38.037715
171896,2022-02-14,355546.6508694166,2WK2W,5XSnzIGJJZwFxigZbwlLVeNt6rbrIiNh99rtqHjZ,pxLFUFQwbZCUEbbkrY1gWCPW9JG4FWk9LS67x8vBFSb1YCHoc2pocspY2mBCM2mIckOf9ATCqMQ3qGOuN39UrOI26tBZOKuxmA2HNGeTMIqbpnx34qa,2023-07-27 02:21:42.597026,2021-02-11 04:25:03.103322
761835,2019-06-06,137433.52943384973,hYg,SogTIUhV2jmNfa1yQN0wWCGpARQI8DXefDw375ixJ8zKUUlphvCUFrSyYZXMbi6HXUwF6dmDO3ga35TaLigwTkmeD6vbrFLVqxmoISFp6O4fa89ebHIJnlbSztKoXa6X9yowvwc2kuE77h9b5rBRLXdrV8zFVry8sLgRfDzqrD2RYNF06z2oJiizamNYmb3Oy2E,KmvHxrBuWsI9MRu0jOqIkBXnEY8o2606POazaPCAFYcnJ7bsk9Qb4ofF87jPbHXO76LEbVnNGLtWkSzpeq5pSFnjNYgr0Yl5B1J,2020-07-02 22:51:10.441484,2021-03-16 20:30:42.183629
504616,2022-08-16,227088.78031785222,V0L1k,xBr6Fsl9lC7xy0qjBAg3QdiMGBUKzMBIABYp,AbS5QnQbZ9ZJsEhwfPmSYr0YrynnlLpiCK,2022-06-06 10:14:41.000184,2022-04-06 12:34:33.808560
39714,2019-06-06,46809.2531544155,a4G1i6F,2eove4GrkBEv5cpGCdX9VpxalGNAR3YEb0ROwCL59An3MoMsyyuzs8F5Bov5vr5J5F5xkYQ0hzWZIJMzQxWAmVOWrvycazSw3mkKJHwwDEv4HtRnMro5rGyOIVdsi4fUUz5d6xoVMl8vL,qXkJGRU69VQyM97udx7ReCgE2jTtL4E6FFiY4KuKxKaniLiYuvg8UlmOcUYqZ0lbUEnFuv1SzFy51ed0PGIvwirmajHvLERRASOVFxVTaiwrYijrs5b9sw4tMKu0Cp7wNP4oTvtpLT4sbrEy5Icvn9BPVGgpdl2ZCmUvOXkfIgkGDcSND98C8gtVkeJ6S013H3GwB8GA3S4b7cEbaapIX,2019-05-14 10:03:14.924487,2022-02-19 21:51:22.295718
852348,2021-01-27,935830.3096870171,NLh,Efr5EbA7abr0Zr2MseSybVSiizm4Co2T1Dcm5zL6OW1nAoVzSbOIPMHoW45RB74lPROlNWT32wM0CsffIQQ0MKDYHeZn14bZsMj4tE16HMcW5yp5jpFY5ZsC,b4LzjIN70DTKiw5t6KJ13XlWTjG2eXoZWgYVVXJGNIJpa62CWeNjMNU4Kovzv5J1b2mIxgeoF5LzCgauNYAmelIjijCqalHbaS8QUVnA6ugefKeAuWudutHzkUTzyR9R1ywAVHMoloIV7Q0D7L6BJjk5VRPAyUrvrV8Pa2kxVDKSdRVfF6q6wAPJ1PUB52Tt3RRoJLE3mDpeCERARKwO0adMtgbwENWhyO35VipM2d7JML3wWH9NVx4,2023-02-13 13:54:07.612052,2020-06-01 03:50:48.091128
961250,2022-02-17,773897.293319878,yuwXlu,1qvBaE0vvmjHOG4Cm8EjqICsYd,0v238zSBAq1908tBvokfqhRyKubfw08OX43laQHeogkraizmTmgyMBT0Z8lctzWiQDJ1WMxl6bJ1COEuW6Kg9F4TXOJVEzVAikeDP42LA9GcZx1BBkxoMeoH9Bqdjh6UJOZSYdROg029EIZ7NnI2CKUFFaHYg4DouoSbw0A3vMEKsrIoO19Y0e9xqYY91Vk7aWOaQfBKAyon21nraLyhgq3MttKbpavGnrYGhm2fhMm,2019-08-02 05:52:01.697201,2022-01-22 11:14:05.430145
446389,2022-05-02,473051.96774874453,Q2VfDzOMeH,SC0iMtHgFP6F8,7LnA1M7FGAI7LbDlCTsWhbsZq9LOjJwX1aog5gCqJjZk3qwywT8frZpJwD7BwiGt7jVmKutN1wipKVfV5tNISwFstaC9WNsR5cMLeNgKFaPiX,2023-12-13 22:58:53.518910,2019-09-30 18:16:19.979451
424027,2020-10-04,289331.56669582945,O4lXeEWxR,Ae5PfkjoaAUcetHaZGki5k7vYNRzmtuIGVf7Iz8fmcGBRLnOm6n13GDuB619RBqFK478Yy5yBwE9Eh5HBHNqE4UvTKcQLgotU5B2O0Gotppb9voveITPYBZuk8tFQkzO9Ek5r5Q58BB6tc7PfgoxAh,WxfZuk93dKrhjI,2020-07-20 17:21:12.936445,2021-10-16 20:43:25.296382
555441,2022-12-22,180994.8235583213,McH,GObA0PHsdo0tg27J6fctdPG93sSn8WpL5iRXBKRIPn0iGyZ36vQszKnOT4p4tGqbJN27V8oGmYj15tKzuT2IclnOqA3KnjNHvTSU6WxAihuOKnWvBTrIxTCPotqGbPa4oaq6Tr0JSgSKQzfNhe7FyBaP2taGrMZGnOIkOsoL7aZbMAvcz2PirV6wQQO5zH3cSxvHgqgOKaiCx67t3LHgx1U8VqyKmiuryGXfS9ExW4b7Qt2T07lwvMZp8IN7i,ZcfR19495LthqUZQBNZ339MYCWYfn0A9vCjmaixdpdxvOoqaUdysyR5Xf3XuVn9G4YKcmDGT2rVm6oeppV3QTgea00rkK13tWr19QBYVAIJIUW7h1U4bVb1MDce2wlh2rI1o6kS5uKjgT6DIdUgGm33MKS1BInZq2A,2019-10-15 23:41:18.685301,2021-06-22 06:58:40.024604
377341,2020-08-16,230528.17688589235,ZnNDyZ,7vyi0sZkjZTr1DTXpyw2qMGw7hSxCGMKty5Y9JFIb943NTaY1WVuruufzhleAVZ6MOTc6X4JnbLUM4B1V7TtnpK0ksYDw2nLmGAEa9Js8mJOhFAOzxMmyEKfiAEF9n8s39EUq4vObivNk9bzGZi4aKySvxlmifVp5AVldu1IBh6kTc40fxB60GyROlHYtx3rc,Galwrmlezr31odAh1zStZYIkhM26eTOxtMeDT8TlZkMxt4VTvO5GVtwifj6685tnEtg5qcfAV0ZhlzfyeIDW0LW34eGXg4vd3OQ2StSI8H2pGxqeiUWEQyFb0rob4kZkIfCAP83GGNLLvSnGMDAxHiJHjqxE6TRRR98FAfUWetotiKbBZQRzQvN6YRdZmjHq6Av7R0FK0LAQ3OVOK9vb,2021-10-07 19:35:09.039920,2019-09-18 05:21:31.718082
949392,2020-11-06,57810.9721837694,irT,M2LYnA3uaMiywqiShOsYxhMCSusyDb0LFKkgnj1AYMLp9qrxt1QWVlvC6b6QUV0CDr0U8xmlMnQVkoxw7qi88WwYNHn62Azvct9ZQJK3J4NxlSxapTwcm21uKRPYVpw8VRpZ9KKjZJ3mevK5jSVtlw5KsGBXxpol3J1zWAKekmnL7isODKL3l8CCGxBqlqIclhYBnvvleD5l1JXEiWzXBLS,HLBF3cjvUlMx3QTgT,2019-11-06 21:19:31.423079,2021-09-03 13:29:03.410437
49201,2020-03-24,690961.2660131811,fQLk,mtavNLoFUsBX9RkGBM7veO87H7DjKxlM6j8obnSHgHRDXkVWd8MA2ZKYOyismTQ5VmbHEiAEh6OT4f1CLUMEloECmPfFrHwmlRO1BzehAWGHCjBVFsoeG1CrISCDMeOvORKGNgWMGd5HWe2DUKbQlaNVRNjwcA6OhrndxEpgLHeVRmVXFpTMlK,RcSTrJZOo0eQXnS3zVKh8W3pCwD3mfZHu5HGmynNvKsZneBIy4Tv7CkSS9EALweWxvNoCEbbVl12tTp2uFGfjBY8LWVvAPj8uo2qYePdLgBazj8FtWdW8vvyNaqTr4X659tmIFJq07j46nH57MxCFYp9WC3H62USBWiPIlhkDY3h4tv3oMh5AQ,2019-12-22 07:36:24.470605,2019-04-27 20:21:23.020911
989337,2021-04-06,297921.36898167065,Hsrjwku,jlnMEk3ZBq9nmgc3zO7M7JIpUtZoy4rwDPmknhr2jIIQPYHizSPzVm6yOkq8T2vRXeqmn4IWE7NdlmOSD9VbCSKlbkLWaNrIXGsRhBaFZdkGTnjeIFYtdtPvNSfmrOhP4Fv80duDD9LxFX3t,kxjPASTpocogSPrWZDsHDesTIFIN6rT507SmTYsFaZzO8V2DfeVEkVo5kla4M8QczDHLvpiAt9rYvgi0qbCYToGz66KolHtBQ7SpJAxrrdDUrHXcNhjOB,2022-10-26 04:13:03.831320,2023-06-04 14:12:48.730165
415323,2019-11-17,889402.685228055,k0esqpxmXw,7nXExWjGLp6AToTdWHND3Jv2bdAa47jaElZMu4sUmxzmolVfhy6S3TSrm5i1gk9nIq0e8Oa3CTtgYLfeNGhmCNEPkvUIF0MGsNNDOM4,gxFQLWyFpZ9kiTKmeYrqElqMg1,2022-03-26 07:42:23.722095,2020-11-14 13:22:17.483581
986970,2022-08-22,766384.323868624,cJQlTKNVs,z2kYHEQddet4PqAem1XO9HLyFWRHnJJWUF57yvCfndjmXWboeDwPfEnONAB6EbzNg8faBfkdxOvLI8gffiWEeP8jjyx40gphKasKjGtO9vrb8dn7yTn3GQtni4uZ9k3GsotHlduYkHAwxsEouPfJTRjwW,9tnHsQQcjvOahOhT2V7qPgeSIZfqZD2oQH7xsQUEKDz21M32qcvBHPdXEtA10AAC4aFaMod7WuTOyqvd5wctkNVYjLHKmSomwp7YEFWPJ4fysdibBWoK9Krn0rb1m7XlXJMILF6dV7DyaPOhJNsRFTQfU,2021-04-17 20:40:23.040361,2021-08-25 19:27:44.543701
163462,2021-11-02,36484.452597261195,MtHCNsnkm,xi7fBaHmpuHWsLcNMn5Itwfql80yXFXu0KJpQqjJuD0Ebfvo23poeEn4wPX44bPxKgNBqln1wC8dG2EvRaQKGfvavKqMVvkZkfaUhX4WlOalSzJdZXQdUbxYYjt7CwzUsd4pjdNimtZ6eWbxh1N4AOsbRhtZz0COL77d3iavDD1,eZsbsqVn5tBrlTkwtXkE8I6QtnDu2y7UoWOoPJlGL4k8GBsP4quRVfZ8D98QGGrlUZYpkvQeiVyNaoh74sWmQSXFZAnv4w0oHG9S3IwrbuRK4j9xsDxrXZDdE2ph9jkMlefvLie9N91yfRzuqwzwbOLmGjFAMEnZh3bYMlrsSQJHrtRvr8ZCw7TrkCBZjb6FOxeGHaAbWP1hkV3,2019-09-06 01:10:50.474383,2023-04-16 18:30:50.239310
108565,2019-04-07,195708.7090594335,5Yjubg,4aIvwHjBwaVf3chnzLjZWsvBhwrAOl36iMbbG4iU0Ezf6HRsAOmLGSsrkDQyvFRZykOUZnAsbbKDeaR3TtSFNg2m0Cf1ogzzMW,ruFORYGZ0GCTSQLZjIMrFwEfiDs0m5q3xsORC,2022-06-03 02:40:08.457792,2020-09-18 13:16:33.704225
786281,2023-06-22,509307.140849126,M74a3,gPamf5pv5xmx8A5WfaJHqZhSjRZevXQZfTSnRcu0Oy6L7mRk6DVvysDZVHyu9KOT7hl3ESkauu11b7DKo1Gp70yj9d8CjkZA3SQLBtMSoZC5Bk5P8KzAdH5EvAnnCBOArIVz7Z2bigEVMVfaRsdFUKj6zHsYFniL4qzqcDclqKqt37yBTf8KQpVS6x9Bxp4wwBCTlyAIExFWgp3FiHWkDlb1f0B3L9LAoTg9cH7tiPQcPIiYw,OHTTLclsR2npc3zcc2Mg5T9zC2tu4cunbkaxJhL9zre2KvuM6uycQ8hsavdMWx5HQBa8lX3B6J4ZGBLhSIUxjUZlnJMaboRaaF0xSGh8oZp3aYsCDoxCDQXQL631nhjw2i1WnFL3Dli,2019-07-08 06:12:39.730545,2021-01-13 02:51:17.544777
18265,2019-12-23,465792.0469333509,2,Dkiy13LgWGRz9kSPzdpzzBJigwG4PsBqoMaIYkb71DiI0D5S64veowzX0Y3ZWiV7H5yuzJDdlLTLMYpt6t8TFEcfKCYVrKweFZnWju2BDg86Z4MbWMy3wsW7MjLKtulal7CZS1GwaYwqOMLAefKKk14iREPyfLUcGHi8QEmUfwFbvB0PpnGWgOusiKmX8OuBDkV,eZdwVegvRquey1EaLN8gBQdV8hg1B4xd4SaTL00sVLzUS0p3mIY6xbLLpNuWulT2YsLMY8O0tEVjtk4wOCSbPnBro2frcpGKsbMFSqzdwv3nKMj2c3LevQ8Xe3VY2tMZmJoze796aEm,2022-07-29 10:30:03.489228,2021-07-09 20:41:35.182405
59768,2019-12-10,459903.11495994445,v,z6FrgsOCUhty8wtgObd1AnswPdcICcoNAJHunhnjtvgCBLMMwZcLh12LqBkYuUjWJQcVsTOXo1TcOKoznyigPO5f8b4hRLvg74tpHZ,jtc27WoycmpomvKvOsNUhZrPcrwSYmfTcgv3d36Wx6cASBcnKTewI4ifZloG61LooFmfTc007rr1Oq2TLQe3DoVGbU9cnp3srL7ahBfcW50HonT1juVIAoGLnM9KaHCYVqwjhWGxisnLFuYwL9BZ4LudjBdwDTcpv1T9QHjOl1aEfJ0ammQYXuVtWffL2KeAGWpyML6n0q9P74ouU2Q1mQpCwLHlSWtLWceWmHApx9z8N3L6,2023-01-18 15:48:27.030616,2023-02-26 19:34:14.945391
794031,2022-04-14,287761.1239976388,m,0C6tXdDvHh30ReICeHiBGVQwxQPEzVuPcLB1jr8n4OlJrM6uJ3J8hDakXDifWe4HsrNmgqTjzkBL4rGfQXnwhXDOEJQ5M8jrAATFKdHU4YSY8LOOMNpHnPnFiOmiAAV64Mr4O2RRZKSTCweqaGLgxrCmhBxjftXzUuvNuEKj63MwwwAvqcOlAC2axvQlMkJ73y7bjDfjbg,rDJ4yutsQiCHNLtXjfVDqjh2GK3MCCoWN9EeTuIpniRu4qqu8JrxAgujluMdcviIufF5as2Okc5D15enaGllyRC54OcbvYDV485trI4a0C9aE1xYVzol7pJF46Yoi2vP0GdMyy0,2020-03-09 16:39:08.941318,2023-08-31 21:52:26.973286
